record_id,source,source_document,source_record_id,report_date,country,location,function,industry,activity,event_type,cause,narrative,what_went_wrong,corrective_actions,causal_factors,primary_life_saving_rule,secondary_life_saving_rule,life_saving_rules,severity,hospitalization,amputation,loss_of_eye,sif_potential,hazard,barrier,barrier_failure,potential_consequence,data_source_type,lsr_labels,lsr_primary,lsr_secondary,lsr_provenance,lsr_confidence,lsr_assignment_method,lsr_source_document,lsr_source_page,lsr_source_incident_group,lsr_match_score,lsr_match_evidence
OILPS_OSHA_01140,OSHA,January2015toNovember2025.csv,2017087556,8/8/2017,USA,"DENVER, COLORADO",,Oil & Gas / Energy Related,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee was helping a concrete pump operator with a concrete system. He was trying to pick up a 4'' clamp that was wedged under the concrete pipeline when it surged, smashing his right middle finger and amputating the fingertip.",,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,Concrete or clay pipes and conduits,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01141,OSHA,January2015toNovember2025.csv,2017087559,8/8/2017,USA,"ALICE, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Other fall to lower level, unspecified","An employee was inspecting counter weight cylinders for clearance when the employee fell from the top of the counter weights to the crane deck, suffering a facial fracture.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Cranes, unspecified",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01142,OSHA,January2015toNovember2025.csv,2017087561,8/8/2017,USA,"COMMERCE CITY, COLORADO",,Oil and Gas Pipeline Construction,,Workplace Safety Incident,Other fall to lower level 16 to 20 feet,"An employee had been prepping concrete forms for removal and was on top of one of the forms. While moving from one anchor point to another, the employee fell off the form. His self-retracting lanyard failed and he fell to the concrete, 16 to 18 feet below, sustaining injuries to his head, hip and wrist.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Structural elements, n.e.c.",,,"Soreness, pain, hurt-nonspecified injury",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01143,OSHA,January2015toNovember2025.csv,2017087596,8/9/2017,USA,"INGLESIDE, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Other fall to lower level, unspecified",An employee fell from an exchanger rig as he descended. The employee fell onto a basket made of angle iron and fractured ribs and bruised a lung.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,"Fractures and other injuries, n.e.c.",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01144,OSHA,January2015toNovember2025.csv,2017087627,8/9/2017,USA,"LEXINGTON, ILLINOIS",,Oil and Gas Pipeline Construction,,Workplace Safety Incident,"Struck by dislodged flying object, particle","An employee was removing a plug from a 6-inch pipeline when pressure in the line caused it to blow off and strike his hand and arm, requiring surgery.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Parts and materials, unspecified",,,"Soreness, pain, hurt-nonspecified injury",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01145,OSHA,January2015toNovember2025.csv,2017088366,8/10/2017,USA,"PLEASANTON, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Inhalation of harmful substance-single episode,"An employee was unloading a truck tank when he was exposed to hydrogen sulfide, suffering a headache and nausea.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Hydrogen sulfide,,,"Multiple poisoning, toxic, noxious, or allergenic effects",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01146,OSHA,January2015toNovember2025.csv,2017087686,8/11/2017,USA,"BATON ROUGE, LOUISIANA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Other fall to lower level, unspecified","An employee was servicing an oil rig when a rod transfer became hung up, came loose, and struck the employee, knocking him out of a rod basket. He landed face first on a tubing board and broke his leg, jaw, nose, and other facial bones.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01147,OSHA,January2015toNovember2025.csv,2017087699,8/11/2017,USA,"LAUREL, MISSISSIPPI",,Petroleum Products Manufacturing,,Workplace Safety Incident,"Caught in running equipment or machinery during maintenance, cleaning",An employee was cleaning asphalt from a silo door when his legs became caught in a rotating conveyor. Both legs were amputated.,,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,"Conveyors-powered, unspecified",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01148,OSHA,January2015toNovember2025.csv,2017087725,8/12/2017,USA,"MIDLAND, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Struck by dislodged flying object, particle","An employee was grinding a piece of metal plate to install it on a service truck when the grinding wheel came off and struck the employee's forearm just above the wrist, fracturing the ulna.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Machine and appliance parts, n.e.c.",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01149,OSHA,January2015toNovember2025.csv,2017087771,8/14/2017,USA,"WASHINGTON, PENNSYLVANIA",,All Other Pipeline Transportation,,Workplace Safety Incident,"Struck by object or equipment, unspecified","A dozer was dragging a flume pipe that came loose and struck an employee in the back. The employee suffered a fractured pelvis and shoulder blade, requiring hospitalization.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Pipes, ducts, tubing, unspecified",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01150,OSHA,January2015toNovember2025.csv,2017087873,8/16/2017,USA,"TOLEDO, OHIO",,Oil and Gas Pipeline Construction,,Workplace Safety Incident,"Direct exposure to electricity, unspecified","On August 16, 2017, an employee was jackhammering concrete around an electrical conduit bank when the jackhammer struck an electrical line and an arc flash occurred. The employee suffered burns from the waist to just above the knee.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Power lines, transformers, convertors",,,"Electrical burns, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01151,OSHA,January2015toNovember2025.csv,2017087880,8/16/2017,USA,"BENTON, LOUISIANA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Fire, unspecified",Two employees were performing servicing work at a natural gas refrigeration plant when a fire erupted and seriously burned their backs.,,,,,,,Non-Fatal Injury,2.0,0.0,0.0,REVIEW_REQUIRED,,,,"Heat (thermal) burns, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01152,OSHA,January2015toNovember2025.csv,2017087882,8/16/2017,USA,"BENTON, LOUISIANA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Fire or explosion, unspecified",An employee was burned on their back from a gas-related fire.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,,,,"Heat (thermal) burns, unspecified",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01153,OSHA,January2015toNovember2025.csv,2017087925,8/17/2017,USA,"MICO, TEXAS",,Oil & Gas / Energy Related,,Workplace Safety Incident,Vehicle or machinery fire,"An employee was operating a milling machine when the engine compartment caught fire. The employee had to go through the fire to exit the machine, suffering first and second degree burns to the left and right forearms, a wrist, and face.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Milling machines, cold planers, and road profilers",,,Second degree heat (thermal) burns,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01154,OSHA,January2015toNovember2025.csv,2017087932,8/17/2017,USA,"ENNIS, TEXAS",,Petroleum Products Manufacturing,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee was operating a laser guided vehicle (LGV). The employee put the LGV in manual, got off the machine and was pinched between the LGV and conveyor, suffering a right hip contusion.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Material and personnel handling machinery, n.e.c.",,,"Bruises, contusions",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01155,OSHA,January2015toNovember2025.csv,2017087937,8/17/2017,USA,"PLEASANTON, TEXAS",,Oil & Gas / Energy Related,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee was standing on a ladder in a well cellar installing a tubing head with the assistance of a forklift operator. The tubing head was moved into place by running a 2-inch lifting strap through swivel hoist rings on opposite sides of the tubing head and around the forks of the forklift. The employee was removing the swivel hoist rings from the tubing head when the forklift operator started to boom in the forks of the forklift. This caused the strap, which was still being attached to the forks and the swivel hoist ring, to tighten and lift the swivel hoist ring housing. The employee's left thumb was caught and severely lacerated between the hoist ring housing and hoist ring cap screw.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Forklift, order picker, platform truck-powered",,,"Cuts, lacerations",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01156,OSHA,January2015toNovember2025.csv,2017088004,8/20/2017,USA,"WINDSOR, COLORADO",,Pipeline Transportation of Natural Gas,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee had been positioning a natural gas trailer and the trailer slipped off of the hitch. The employee then tried to clean out/adjust the trailer hitch on the semi and the hitch moved which pinched his left middle finger, amputating the fingertip.",,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,"Semi, tractor-trailer, tanker truck",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01157,OSHA,January2015toNovember2025.csv,2017088041,8/21/2017,USA,"EL CAMPO, TEXAS",,Oil & Gas / Energy Related,,Workplace Safety Incident,"Caught in running equipment or machinery, n.e.c.","On 8/21/2017, an employee was checking a natural gas compressor at an oil and gas lease when his right hand was caught and severely lacerated between the fan blade and the frame of the compressor. His hand had to be medically amputated. The fan was running at the time of the incident.",,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01158,OSHA,January2015toNovember2025.csv,2017088047,8/21/2017,USA,"BARNHART, TEXAS",,Drilling Oil and Gas Wells,,Workplace Safety Incident,"Struck by falling object or equipment, n.e.c.",A pole truck was lifting a piece of equipment when the chain failed and struck an employee on the head and shoulder. The employee suffered a head laceration.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Chains, n.e.c.",,,"Cuts, lacerations",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01159,OSHA,January2015toNovember2025.csv,2017088073,8/22/2017,USA,"STIGLER, OKLAHOMA",,Oil and Gas Pipeline Construction,,Workplace Safety Incident,Caught in running equipment or machinery during regular operation,An employee was unloading a goose neck trailer using a winch and cable. The employee's hand was caught in the winch hook when the truck pulled away amputating the index finger below the nail.,,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,Pickup truck,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01160,OSHA,January2015toNovember2025.csv,2017088097,8/22/2017,USA,"SINTON, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Slip on vehicle without fall-nontransport,An employee was adjusting the high/low switch on his truck-mounted welder. He was turning around when he lost his footing because it had just rained and his truck bed was slick. He went to steady himself and reached to grab onto something with his hands. His right hand slid underneath the cowling of his welder and two fingers were severely lacerated by the motor fan blades. He was hospitalized.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Bodily motion or position of injured, ill worker",,,"Cuts, lacerations",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01161,OSHA,January2015toNovember2025.csv,2017088161,8/24/2017,USA,"ROSS, NORTH DAKOTA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Other fall to lower level, unspecified","An employee was rigging down bales that were being lowered out a V door and down a slide with a winch. As the bales were being lowered to the catwalk via the slide, one section became stuck on a roller on the rig floor. When the employee reached down to free the bale, it came free and knocked him off balance. He fell through the V door and down the slide, striking an object and suffering fractured facial bones, broken ribs, and a collapsed lung.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Internal injuries to organs and blood vessels of the trunk,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01162,OSHA,January2015toNovember2025.csv,2017088165,8/24/2017,USA,"CUSHING, OKLAHOMA",,Oil & Gas / Energy Related,,Workplace Safety Incident,Fall on same level due to tripping on uneven surface,"An employee was inspecting and photographing pipeline installation activities when he stepped backwards into an impression in the ground. He lost his balance and fell, hitting his head on a lowboy trailer. He was hospitalized with fractured vertebrae in his upper back.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Ground irregularity,,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01163,OSHA,January2015toNovember2025.csv,2017088210,8/25/2017,USA,"CANTON, OHIO",,Oil & Gas / Energy Related,,Workplace Safety Incident,Struck by discharged object or substance,"An employee was standing approximately 20 feet away from a coworker that was hooking up a 6,000 psi sewer jet to clean out a pipeline. When the hose was turned on in the truck, the hose came out of the pipeline and sprayed the employee's chest just below the breast line. The employee was cut and hospitalized.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Pressurized water-blast,,,"Cuts, lacerations",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01164,OSHA,January2015toNovember2025.csv,2017088226,8/26/2017,USA,"MIDLAND, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee was guiding a section of fracturing iron (straight joint and checksum) as two coworkers were lowering the checksum out of the way. The injured employee's gloved right hand was caught between the straight joint and a wing for a suction hose. The straight joint rolled, allowing employee to pull his hand out of the glove. His right middle finger was fractured and lacerated, requiring amputation.",,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01165,OSHA,January2015toNovember2025.csv,2017088239,8/27/2017,USA,OKLAHOMA,,Drilling Oil and Gas Wells,,Workplace Safety Incident,Other fall to lower level 6 to 10 feet,"An employee was making a connection with tongs and cables when one of the cables on the (muffled) drive caught the tongs and lifted them up. He held on to the tongs for approximately 10 feet before he fell to the ground. He landed on his side, fracturing ribs and vertebrae and puncturing a lung. He was hospitalized.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Internal injuries to organs and blood vessels of the trunk,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01166,OSHA,January2015toNovember2025.csv,2017088272,8/28/2017,USA,"CARPINTERIA, CALIFORNIA",,Oil & Gas / Energy Related,,Workplace Safety Incident,Struck by object falling from vehicle or machinery-other than vehicle part,"Employees were conducting routine maintenance for corrosion control/rust prevention cleaning of a wellhead. They were needle gunning and removed the bolts on a clamp that keeps the wellhead and oil tree together. When they removed the bolts, it created a pressure gap that dislodged the oil tree. The 2,000-pound tree then fell on top of the injured employee, crushing the employee's torso. The employee experienced difficulty breathing and possible internal, minor bleeding and bruising.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Machine and appliance parts, n.e.c.",,,Crushing injuries,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01167,OSHA,January2015toNovember2025.csv,2017088287,8/29/2017,USA,"CLEARFIELD, PENNSYLVANIA",,Asphalt Paving Mixture and Block Manufacturing,,Workplace Safety Incident,Struck or run over by rolling powered vehicle,"An employee was underneath a disabled tri-axle dump truck attempting to release a driveshaft from the bound-up transmission. When the driveshaft was disconnected and came off, the truck drifted and dragged the employee who was making the repairs. The employee was hospitalized and suffered a broken collarbone, four broken ribs, and a bruised kidney.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Dump truck,,,"Fractures and other injuries, n.e.c.",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01168,OSHA,January2015toNovember2025.csv,2017088297,8/29/2017,USA,"CHARLSON, NORTH DAKOTA",,Oil and Gas Pipeline Construction,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee was attempting to reposition the fork on a telehandler. His right pinky finger was between the fork and the mounting bracket when the fork shifted and swung back, crushing his pinky finger.",,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,"Industrial vehicle, material hauling and transport-powered, n.e.c",,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01169,OSHA,January2015toNovember2025.csv,2017088386,8/29/2017,USA,"GARDEN CITY, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,An employee's right index and middle fingers were caught and amputated between model-C slips and annulars.,,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01170,OSHA,January2015toNovember2025.csv,2017088429,8/31/2017,USA,"MENTONE, TEXAS",,Drilling Oil and Gas Wells,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee was changing a saver sub, using a sling around a grabber box, when the rating tag on the sling was pinched under the grabber box. The employee was using a wrench to try and pry out the rating tag when the grabber box fell and caught the employee's fingers, amputating the first digit of the right middle finger.",,,,,,,Amputation,0.0,1.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01171,OSHA,January2015toNovember2025.csv,2017098441,9/1/2017,USA,"TOPEKA, KANSAS",,Oil and Gas Pipeline Construction,,Workplace Safety Incident,"Ignition of vapors, gases, or liquids","An employee was using a portable grinder with a wire brush wheel to clean a metallic natural gas pipe in preparation for welding. The flow of natural gas had been stopped with a metallic stopper pin. As the employee was using the grinder, the stopper pin became dislodged from a seated position, resulting in a brief ignition of the natural gas. The employee suffered first and second degree burns to the right side of his face and nose.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Natural gas,,,Second degree heat (thermal) burns,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01172,OSHA,January2015toNovember2025.csv,2017098491,9/3/2017,USA,"LIBERTY, PENNSYLVANIA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Other fall to lower level less than 6 feet,"While stepping out of a pickup truck to purchase gasoline, an employee slipped off the running board and fell to the ground. The employee dislocated an ankle and had surgery.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,Pickup truck,,,Dislocation of joints,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01173,OSHA,January2015toNovember2025.csv,2017098499,9/4/2017,USA,"PRESQUE ISLE, MAINE",,Drilling Oil and Gas Wells,,Workplace Safety Incident,"Struck by dislodged flying object, particle","An employee was lowering a well pump down a well shaft when a 1/2-inch cable snapped and whipped back up, striking the employee. He suffered lacerations to both hands and bruising on the chest, requiring hospitalization.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Wire, cables-nonelectrical",,,Cuts and abrasions or bruises,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01174,OSHA,January2015toNovember2025.csv,2017098508,9/4/2017,USA,"PECOS, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,,An employee was working at a wellsite when his right little fingertip was amputated.,,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01175,OSHA,January2015toNovember2025.csv,2017098512,9/4/2017,USA,"EL RENO, OKLAHOMA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,"Fall on same level, n.e.c.","An employee was opening a high-pressure relief valve with a pressure bar. He was pulling down on the bar when it gave way, causing him to fall on the second bar. He tore his left triceps and bicep.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Floors, walkways, ground surfaces, unspecified",,,"Major tears to muscles, tendons, ligaments",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01176,OSHA,January2015toNovember2025.csv,2017098585,9/6/2017,USA,"GILLETT, TEXAS",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Compressed or pinched by shifting objects or equipment,"An employee was holding the wing side of a swivel connection in place to connect an iron riser to a wellhead when his right pinky finger was caught between the iron riser and the threaded part of the well, amputating it above the nail.",,,,,,,Amputation,1.0,1.0,0.0,REVIEW_REQUIRED,Oil drilling rigs and machinery,,,Amputations,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01177,OSHA,January2015toNovember2025.csv,2017098587,9/6/2017,USA,"EAGLE RIVER, WISCONSIN",,Oil and Gas Pipeline Construction,,Workplace Safety Incident,"Direct exposure to electricity, greater than 220 volts",An employee suffered an electric shock and/or burns on the hands and fingers while installing distribution lines.,,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Power lines, transformers, convertors",,,"Electrocutions, electric shocks",REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_OSHA_01178,OSHA,January2015toNovember2025.csv,2017098640,9/8/2017,USA,"VIDALIA, LOUISIANA",,Support Activities for Oil and Gas Operations,,Workplace Safety Incident,Struck by object falling from vehicle or machinery-other than vehicle part,"An employee was walking past a parked truck when four pipe joints fell off the truck and struck his back, fracturing it.",,,,,,,Hospitalization,1.0,0.0,0.0,REVIEW_REQUIRED,"Pipes, ducts, tubing, n.e.c.",,,Fractures,REGULATORY_SAFETY_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
