record_id,source,narrative,label_count,lsr_label_provenance,lsr_bypassing_safety_controls,lsr_confined_space,lsr_driving,lsr_energy_isolation,lsr_hot_work,lsr_line_of_fire,lsr_safe_mechanical_lifting,lsr_toxic_gas___hazardous_substance,lsr_working_at_height
OILPS_IOGP_SPI_0020,IOGP_SPI,"The puncture is on the pipeline between #6 and #7, approx. 100 m from the #6 collector. The powerfully flowing gas 
completely carried away the soil from the backbone pipeline. Since we were not able to identify which backbone 
pipeline had a puncture at first, we closed all wells at the #6 collecting station at 09:30. VO, TO, OK are running next 
to each other. After identifying the faulty pipeline, we started depressurizing the #7 collecting station. The leaked 
gas could be 10000 Nm3. The restart of the #6 wells is currently in progress. #6 daily production: Br: 685.4 m3/d 
N: 22.5 m3/d, OK: 13,700 Nm3/d, sg: 90,100 Nm3/d. From the #7 collector, the OK gas is distributed towards the 
station, through which it arrives at the gas plant.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0021,IOGP_SPI,"An incident occurred during the transfer of an amine solution from a truck to a storage tank. The transfer 
was performed using a corrugated flexible hose connected to the truck with a threaded coupling and to the 
tank with a metal clamp. The end of the transfer was verified by observing hose vibrations generated during 
nitrogen displacement operations. After completing the transfer, one operator closed the nitrogen valve used for 
pressurization toward the truck and visually confirmed closure of the amine discharge valve on the truck. The 
second operator entered the containment area to close the tank valves. After closing the needle valve located near 
the tank, while attempting to close the ball valve, the hose suddenly detached from the nozzle, causing an amine 
splash that hit the operator’s face through a gap between the visor and the chin. While attempting to wash at the 
eyewash station, the operator rubbed his face and eyes with contaminated hands, worsening the injury. He was 
immediately assisted by a colleague, taken to the infirmary, and then transported to the emergency room.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0022,IOGP_SPI,"After completing the loading of a vacuum truck from the pit located on the premises, a fire broke out between 
the shed and the truck cabin while the engine was running. The fire affected the truck cabin, and its driver and 
production operator suffered burns to the head.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0023,IOGP_SPI,Loss of Primary Containment – Methanol Release from T-67114,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0024,IOGP_SPI,"During permanent plugging, the 13 3/8’’ casing was cut with open BOP at 510 m after all barriers had towards 
all flowing units had been established below cutting depth. A significant volume of trapped gas was released and 
entered the rig floor and shaker area triggering gas alarms and ESD sequences. Diverter and annular were then 
closed and well secured.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0025,IOGP_SPI,"While performing maintenance to refill the lubrication oil reservoir, the operator disassembled the camlock 
coupling on the filling nozzle. During this process, oil unexpectedly sprayed back from the system.
The tank level dropped rapidly, prompting the operator to activate the emergency stop for the turbine to prevent 
further escalation. Two people were exposed to oil splashes and oil vapors.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0026,IOGP_SPI,"Two operators were preparing the well (gas lift) for maintenance. During preparation, the operators were supposed 
to bleed down the pressure on an isolated segment. Communication was made with the control room, and the 
pressure on the equalize manifold was requested. It was then communicated over the radio that the equalize 
manifold was opened to the flare. The IP understood this as the entire segment being open for bleeding to the flare, 
while in reality, only the equalize manifold was open. This resulted in a limited pipe segment remaining without its 
pressure being bled off. The IP then opened a hose with a mounted “manometer manifold” at the end to prepare 
for N2 purging. The hose was lying on the deck. As the IP stepped back over the “manometer manifold,” the hose 
ruptured, and the IP was struck by pressure and the hose on both legs.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0027,IOGP_SPI,"Gas Lift Line had a major leak due to external corrosion - MGI Header also had a minor leak as a result of being 
impacted from the leak of the Gas Lift Line.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0028,IOGP_SPI,"• Leak first detected at 17:19 on 12th Nov.
• Line isolated at 18:25 on 12th Nov and start depressurizing through burn pit.
• Line at zero pressure @ 06:00 on 13th Nov
while leak no personal were in field.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0029,IOGP_SPI,"During a routine condensate tanker loading operation at Loading Bay, an overfill occurred resulting in an 
estimated loss of 1040 kg of condensate. The event resulted from the failure of the High-High level switch, which 
did not initiate the automatic system shutdown as designed. The abnormal condition was identified through 
CCTV monitoring, which revealed the product overflow. Immediate intervention was undertaken by activating the 
emergency shutdown push button, thereby halting loading operations.
Safety performance indicators – Process safety events – 2025 data
25

===PAGE_26===",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0030,IOGP_SPI,"Crude oil leak from a 6” line coming from oil wells and going to a facility. The line was isolated. The total volume 
spilled is 20bbls.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0031,IOGP_SPI,"Crude oil leak from a 6’’ underground line coming from oil well and going to Gathering center. The line was isolated. 
The total volume spilled is 10 bbls.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0032,IOGP_SPI,"Crude oil leak from a line coming from T-Junction and going central processing unit. The line was isolated. The 
total volume spilled is 10 bbls.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0033,IOGP_SPI,"Several gas-detection alarms were triggered at a remote manifold station during evening operations, followed 
shortly by a report from field personnel of a major leak accompanied by a loud noise. All associated wells were 
remotely shut in, and the affected lines were manually isolated.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0034,IOGP_SPI,Flammable hydrocarbon released due to 30-LT0012A (1/2inch nipple) detached.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0035,IOGP_SPI,"On 17 April 2025, at 09:15 AM, during plant round, an operator observed an abnormal sound. Upon further 
inspection of the area, a vapor cloud and condensate leak were identified in Unit-84 from the Slug Catcher Filter 
area, (2’’ Line at upstream of 84-BDV-01.19).
Shift Supervisor/MCR Panel were immediately informed about the leak. The operator pulled the MAC, activated the 
deluge system, and provided a water curtain as per the Shift Supervisor’s direction. Plant emergency shutdown was 
initiated; the leaking section was isolated by closing ESVs and depressurized through the PCV on the Pre-Flash 
Drum to flare.
On inspection, a major hole, around 3” equivalent leak size was identified upstream of BDV01.19.
This leak triggered a Tier-2 Emergency Response, with personnel evacuating. 70 personnel were evaluated by the 
medical team, with toxic clips detecting 5ppm H2S at an occupied area, ~1.3Km away from the leak location. Of the 
personnel evaluated for gas exposure, 29 were classified as First Aid cases.
Safety performance indicators – Process safety events – 2025 data
29

===PAGE_30===",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0036,IOGP_SPI,"At 08:55 am on the 11th of October a line of sight gas detector located on the production mezz deck indicated High 
High gas at which point the Control Room Operator (CRO) activated the Fire & Gas alarm and all personnel were 
instructed to go to muster. Additional gas detectors indicating High on the production deck location at which point 
the OIM instructed the CRO to activate the Emergency Shut Down due to the number of detectors that had been 
activated on Production Mezz Deck and Production Deck.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0037,IOGP_SPI,"During a scheduled GLSDV function test, the Well head maintenance team confirmed normal operating 
conditions before detecting a hissing sound at the riser line while leaving the platform. The leak was 
immediately reported, and a manual Emergency Shutdown (ESD) was initiated from the boat landing, 
followed by safe crew evacuation. A subsequent inspection with SCBA confirmed all wells and riser SDVs had 
tripped, and additional isolations were applied.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0038,IOGP_SPI,"On 11th March 2025 at 2030, a gas leak was reported from the wellhead platform Chemical Inject (CI) Quill. 
The leak continued for about 6 days due to the passing emergency shutdown valve. The hydrocarbon gas at 85 
– 90 barg with 0.8 mol % H2S leaked from a 3 mm weep hole.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0039,IOGP_SPI,"On 31st May 2025 at 20:45hr, a loud jetting sound from heard from unmanned offshore platform. Emergency 
shutdown (ESD) was initiated from at 21:05 hr. The operating pressure of the isolated pressure differential 
transmitter (PDT) line decreased from 104 barg to 82 barg within 1 hour following ESD activation. The line with PDT 
was operating at 104 barg and 60°C with 0.8 mol% of H2S. The static inventory of 7550kg depleted and pressure 
dropped from 104 barg to 0 barg over 15 hours.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0040,IOGP_SPI,"During this operation, the handle and stem assembly of the 3-way valve, operating under an oil pressure of 55 bar, 
detached from the valve body and struck one operator on the lower left side of the face, causing a facial injury. The 
assisting operator sustained mild facial swelling due to oil exposure to the face and left eye.
32
Safety performance indicators – Process safety events – 2025 data
===PAGE_33===",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0041,IOGP_SPI,"An H2S alarm was received at a facility, and operations responded to investigate. A wellhead was found venting sour 
gas, and the release was stopped by manually closing valves.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0043,IOGP_SPI,"An uncontrolled release to surface occurred at a thermal well pad, and incident management resources were 
activated to support response and stabilization. The investigation is ongoing.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0044,IOGP_SPI,"An operator identified abnormal pressure conditions on a CO2 injection system and confirmed a pipeline failure on a 
CO2 flexpipe segment. The release was isolated and response actions were initiated.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0045,IOGP_SPI,"Operator noticed that the tap was in the open position. Release had overflowed onto the building floor. Small 
amounts of oil had leaked onto the ground outside the building.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0046,IOGP_SPI,Operator observed oil spilling from tank.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0047,IOGP_SPI,Release occurred from water dump bypass valve.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_FATAL_0048,IOGP_FATAL,"The worker was holding the position of Trainee with a service company, while performing activities on the 18” 
floating gate valve located on the inlet line to the separator at the Gas Transportation Processing Centre, was struck 
in the front right hip by a metallic component. He was transported to the medical office located outside the facility, 
where he was attended by the on-duty physician, who declared him deceased at 10:30 hours.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0049,IOGP_SPI,"During a drone inspection along the Right of Way of the 16” Ø crude oil pipeline, a loss of containment was detected 
at km 31+812, which was subsequently confirmed by pipeline personnel, in a low-lying flood-prone area. Provisional 
repair work was initiated with the installation of a clamp; however, at 20:00 h it was determined that the clamp 
could not be installed because the assessment indicated a longitudinal weld failure of approximately 60 cm, caused 
by electric resistance welding, located at the 7 o’clock position.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0050,IOGP_SPI,"A leak was detected on the 3” Ø liquids line toward the battery limit, which is currently out of operation.
Actions: It was verified that the valves of the liquids circuit were closed; the area around the central rack where the 
line runs was barricaded, and maintenance and inspection personnel were notified for evaluation.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0051,IOGP_SPI,"A loss of containment was detected on the Right of way of the 16” Ø oil-gas pipeline that runs from the #1 
Separation Battery to the interconnection of the 16” Ø oil-gas pipeline (L2) at the AT of the #2 Separation Battery 
(km 2+169). Together with the operations personnel, operational adjustments were carried out to shut in the wells, 
proceeding to isolate the section of the 16” Ø oil-gas pipeline from #1 Separation Battery to the AT of #2 Separation 
Battery, taking the 16” Ø (L2) oil-gas pipeline out of service in order to begin a controlled depressurization.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0052,IOGP_SPI,"At 18:00 hrs on 11/30/2025, on-call personnel notified the Production Supervisor via radio about an event in the 
measurement tank (TM) area, detecting on site the passage of liquids in the suction valve from TM-1 to the RA-11 
oily register, which caused an increase in levels in the API dam and RA-05 oily registers (separator area), RA-12 
(measuring tank dam) and S/N registers in the area of pumps with hydrocarbon spillage on the ground of these 
areas, immediately an attempt was made to pump with the Internal Combustion Motor Pump 03 (MBCI-03) in a 
discontinuous manner due to the low suction pressure, so the suction valve of the TM-1 was dismantled. managing 
to contain the passage of liquid to the API dam and oily registers with diversion of oil to the TM containment dam 
and later pumping to the vertical tanks through the pump (MBCI-03).",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0053,IOGP_SPI,"While completing a frac, fluid released from a valve and the cellar area.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0054,IOGP_SPI,"While pulling out of hole, swedge below the lubricator unexpectedly released.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0055,IOGP_SPI,"While fracking, a fire occurred from a frac pump.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0056,IOGP_SPI,"During tree-up operations on the well, surface equipment failed, resulting in a loss of containment and an injury to a 
contractor’s employee. The injured person was transported to a medical facility for treatment.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0057,IOGP_SPI,"Based on witness statements and post incident evidence. On 5/9/2025, at approximately 12:30 hours, a gas leak 
occurred on the gas filter separator located at the Compressor Station. A vapor cloud formed until it contacted an 
unknown ignition source. The vapor cloud “exploded” and caused a fire which damaged the adjacent glycol reboiler 
along with other equipment.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0058,IOGP_SPI,"Compressor blowdown led to a release of 251,284 Kg (9,289 MSCF) of natural gas into the atmosphere.
The event was classified a tier 1 LOC.
This event was caught by our methane flyover program.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0059,IOGP_SPI,"At approximately 3:15 pm on Thursday, July 3rd it was reported that a vacuum truck operator was skimming oil into 
the oil tank. During this process the oil tank started leaking out of the pinhole at the bottom of the silver 2nd oil tank.
Safety performance indicators – Process safety events – 2025 data
45

===PAGE_46===",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0060,IOGP_SPI,"The water line was clogged with solids causing oil tanks to overfill. This resulted in a spill to a lined berm and 
adjacent pad of 68.5 bbls of crude oil, of which 66 bbls were recovered.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0061,IOGP_SPI,"Responding to volume anomalies, a Reliability Operator (RO) and Senior Reliability Operator (SRO) discovered 
surfaced emulsion in an offsite right-of-way. A 6” emulsion line leak was discovered on an emulsion line to a 
production facility offsite. Approximate dimensions of surface impacts is a l-shape stream with low lying pools 500 
feet by 700 feet with varying widths in low spots (10’-100’) traveling northwest from the line.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_FATAL_0062,IOGP_FATAL,"A contract crew was in the process of cleaning a sales oil line for new pad tie-in work as part of a pipeline 
infrastructure project when a crewmember was injured during work with a sales oil pig receiver resulting in a 
fatality.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0063,IOGP_SPI,"Crew were in the process of installing an injection quill/H2S analyser probe into a valve positioned on top of the 
sales gas line in the dehydration building. As part of the installation process they loosened a 1” bull plug positioned 
on top of the valve (facing straight up approx. 3-3.5 ft. from the ceiling), once the plug was loose gas started to 
release, worker exited the ladder opening the door to ventilate, decision was made to continue to loosen the plug 
to relieve what they assumed was excess pressure. As they continued to loosen the plug it released from the valve 
lodging itself in the ceiling of the building with gas releasing into the building the workers exited the building 
activating the ESD.
Safety performance indicators – Process safety events – 2025 data
47

===PAGE_48===",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0064,IOGP_SPI,"Contractor repairing methanol pump caused 3/8” line to part, releasing gas; check valve and fitting failed; no injuries.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0065,IOGP_SPI,"Contract crew loosening 2” ball valve body caused 40 bbl scavenger spill into impermeable containment; no waters 
affected.
48
Safety performance indicators – Process safety events – 2025 data
===PAGE_49===",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0066,IOGP_SPI,Malfunctioning dump valve caused skim tank carryover spilling 30.43 bbl oil; area to be remediated.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0067,IOGP_SPI,"Tank thief hatch released 18 bbl oil due to transmitter and pump malfunctions; all oil recovered in containment.
Safety performance indicators – Process safety events – 2025 data
49

===PAGE_50===",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0068,IOGP_SPI,"6” PSV froze open releasing oil, water, and 2,628 KCF gas; spill occurred on private land and will be remediated.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0069,IOGP_SPI,"Frozen 2” line valve broke releasing 134 bbl oil and 6 bbl water; partial recovery completed.
50
Safety performance indicators – Process safety events – 2025 data
===PAGE_51===",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0070,IOGP_SPI,Frozen 3” load line valve ejected ball releasing 211 bbl oil; oil migrated slightly off pad; remediation ongoing.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0071,IOGP_SPI,Small tornado damaged causing 113 KCF gas release from broken scrubber inlet; well shut in.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0072,IOGP_SPI,Two corrosion failures on 10” transfer line caused total 838.29 bbl oil release; repairs and remediation underway.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0073,IOGP_SPI,"Gasket failure on 24” valve caused 4,800 KCF gas release; station evacuated and shut in remotely.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0074,IOGP_SPI,Comms failure at tank battery caused 110 bbl PO release from water tank thief hatch; all product recovered.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0075,IOGP_SPI,Pump housing failure from foreign object caused spill of 8.92 bbl oil and 2.97 bbl water; contained and recovered.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0076,IOGP_SPI,"PSV lifted causing 43.485 Kscf gas release and light misting; liquids were minimal.
54
Safety performance indicators – Process safety events – 2025 data
===PAGE_55===",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0077,IOGP_SPI,Release of 16.7 bbl oil found during recycling; fluids remained onsite and recovered.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0078,IOGP_SPI,"Glycol pump failure released 483 kcf gas over 3.75 hours; site shut down and isolated.
Safety performance indicators – Process safety events – 2025 data
55

===PAGE_56===",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0079,IOGP_SPI,Plant operator found 6” valve leaking causing 9.5 kcf natural gas release; area barricaded.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0080,IOGP_SPI,"Flare system ignited fluid after shutdown causing 9 bbl oil and 1 bbl water release; burned off onsite.
56
Safety performance indicators – Process safety events – 2025 data
===PAGE_57===",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0081,IOGP_SPI,Corrosion pinhole caused spill of 68.13 bbl oil and 158.97 bbl water; remediation to follow.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0082,IOGP_SPI,Failed gasket on 8” flange caused 145 bbl oil spill; majority recovered; no water impacted.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0083,IOGP_SPI,Truck loading error released 46.8 bbl oil; contained onsite and recovered.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0084,IOGP_SPI,Power outage restart caused piping separation and fire at compressor station; no injuries.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0085,IOGP_SPI,Discharge line failure released 108 KCF gas; site blown down and isolated.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0086,IOGP_SPI,Internal corrosion on tester oil leg caused 21.5 bbl spill; remediation planned.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0087,IOGP_SPI,Nipple failure on third stage PSV caused 320 KCF gas release; operator shut down on discovery.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0088,IOGP_SPI,Seal failure caused 180 bbl oil release; fully recovered in containment.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0089,IOGP_SPI,Gas buster controller failure released 20 bbl oil; fully recovered.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0090,IOGP_SPI,Pressure transmitter failure released 355 bbl oil; 250 bbl recovered.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0091,IOGP_SPI,2” valve left open released 2.29M lbs gas; operator closed valve; no waters affected.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0092,IOGP_SPI,Vibration-related nipple failure released 23 bbl oil; partial recovery completed.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0093,IOGP_SPI,"Vibration failure on lease automatic custody transfer 130 discharge pressure transmitter caused 80 bbl oil spill; 60 
bbl recovered.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0094,IOGP_SPI,Glycol pump nipple failure released ~1 gallon glycol and 137.8 kscf gas; fluid collected for disposal.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0095,IOGP_SPI,"Bottom valve sand blockage masked fluid level, releasing 43 bbl oil during manway opening; no injuries.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0096,IOGP_SPI,"Failure of 1/2 inch nipple on PSV line released 26,279 lbs CO2 inside compressor building; safety systems worked 
and unit shut down.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0097,IOGP_SPI,"Sour water pre-filter O-ring leak triggered H2S alarms; facility isolated, ventilated, and area reclassified from air-
pack available to carry zone.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0098,IOGP_SPI,"Head gasket failure on first stage cylinder released 2,948 lbs CO2; no hazardous atmosphere detected and no 
personnel affected.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0099,IOGP_SPI,Gasket failure on Test Treater #1 released 17.6 bbl oil inside building and 4.5 bbl outside; all contained and recovered.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0100,IOGP_SPI,"Operator heard leak sound and slight H2S odor in compressor building; evacuated and compressor shut down; 
trending later showed 2.6 ppm.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0101,IOGP_SPI,"Recycle pump suction valve and check valve failed, releasing 0.31 bbl oil inside building and 17.8 bbl outside; 
contained within facility.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0102,IOGP_SPI,"Foreman found small head gasket leak on HP compressor #4 cylinder; compressor shut down; trending later 
showed 1.2 ppm.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0103,IOGP_SPI,"Fiberglass flowline failure released 7,067.35 lbs CO2 in ROW; no off-site impact.
68
Safety performance indicators – Process safety events – 2025 data
===PAGE_69===",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0104,IOGP_SPI,1-inch equalization line leak released CO2/H2S at 320 lb/hr (14.5 lb/hr H2S).,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0105,IOGP_SPI,"Fiberglass flowline failed releasing 6,141 lbs CO2 in ROW; Tier 1 event; no off-site impact.
Safety performance indicators – Process safety events – 2025 data
69

===PAGE_70===",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0106,IOGP_SPI,Water tank overpressure launched tank 250 ft and released 290 bbl water inside berms; investigation ongoing.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0107,IOGP_SPI,"Production tank load line 3-inch valve failed releasing 228.56 bbl crude into berms; operator isolated line; fluids 
remained contained.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0108,IOGP_SPI,"Pressure gauge failure compressor released ~3,180 lb/hr CO2; detected during operations; no monitors alarmed.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0109,IOGP_SPI,"The operator left pump bleed valve open after failed priming, causing sump overflow contained in unlined berm.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0110,IOGP_SPI,Failed suction-side valve filled sump and spilled 84 bbl oil inside unlined containment; 76 bbl recovered.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0111,IOGP_SPI,"Power/coms loss caused tanks to run over, releasing oil/water inside firewall and small amount on pad; recovery 
done.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0112,IOGP_SPI,SDV failed to close causing spill in unlined containment; inlet valve shut and recovery initiated.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0113,IOGP_SPI,"Tank leaked due to internal corrosion, spilling 111 bbl. oil inside unlined berm; 17 bbl. recovered.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0114,IOGP_SPI,Power loss caused inlet valve to fail open and tanks overflowed; manual valve closed until power restored.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0115,IOGP_SPI,"Coms loss caused skim tanks to overflow; tank sticks, transmitter, and pressure switches replaced.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0116,IOGP_SPI,"PLC programming loss prevented alarms/shut-ins, causing overflow; inlet shut manually and remediation started.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0117,IOGP_SPI,Check valve failure on transfer pumps caused thief hatch releases and overfilled three water tanks.,0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0118,IOGP_SPI,"Lightning strike caused salt water disposal unit (SWD) tank fire, burning 18.75 bbl. oil and damaging multiple tanks 
before extinguished.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
OILPS_IOGP_SPI_0119,IOGP_SPI,"Fire on Oct 3, 2025; wells shut in and fire extinguished without injuries.",0,SOURCE_GROUNDED,0,0,0,0,0,0,0,0,0
